ID,G_parent,parent,type,tissue_collected,D_extracted,days_to_radicle,GR.M2.date,GR.cm.dy,GR.days,total_growth,notes,date,thick.1,thick.2,thick.3,tough.1,tough.2,tough.3,area,wet.g,wet.date,dry.g,dry.date,tmp.ldmc,N_wght_p_GREEN,N_wght_p_DEAD,DD_date_start,PER1_start,PER2_start,Grn.SPAD_start,date_end,PER1_end,PER2_end,Dry.SPAD_end,C_wght_p_GREEN,C_wght_p_DEAD
ALLE_JH229_14,NA,JH229,ALLE,y,n,21,6/20/22,0.52,26,13.4,,8/15/22,0.407,0.489,0.57,72,122,184,48.54,2.22,8/13/22,0.22,8/17/22,0.099099099,4.481,2.97,8/15/22,2901,2950,55.9,9/9/22,2042,2030,41.1,36.007,NA
ALLE_JH229_16,NA,JH229,ALLE,,,NA,,#VALUE!,NA,NA,,8/15/22,0.42,0.487,0.629,54,122,142,32.55,1.48,8/13/22,0.15,8/17/22,0.101351351,4.355,2.524,,NA,NA,NA,,NA,NA,NA,35.439,35.814
ALLE_JH229_23,NA,JH229,ALLE,y,n,24,6/20/22,0.42,26,10.9,,8/15/22,0.423,0.502,0.662,9,108,134,19.22,0.9,8/13/22,0.09,8/17/22,0.1,4.201,2.576,8/15/22,3934,3273,51.5,10/7/22,2041,2040,17.5,37.528,39.395
ALLE_JH229_26,NA,JH229,ALLE,,,NA,,#VALUE!,NA,NA,,8/19/22,0.423,0.488,0.631,74,98,128,41.04,2.06,8/17/22,0.18,8/22/22,0.087378641,3.34,2.03,,NA,NA,NA,,NA,NA,NA,NA,NA
ALLE_JH229_27,NA,JH229,ALLE,y,n,26,6/27/22,0.44,26,11.4,,8/19/22,0.45,0.513,0.693,68,108,184,38.14,1.68,8/17/22,0.18,8/22/22,0.107142857,2.99,1.55,8/22/22,2785,2818,39.5,9/19/22,2006,2014,30.8,NA,NA
ALLE_JH229_33,NA,JH229,ALLE,y,n,28,7/4/22,0.55,26,14.2,,8/29/22,0.363,0.468,0.67,84,132,164,30.16,1.21,8/27/22,0.14,8/31/22,0.115702479,3.91,2.64,8/29/22,3067,2610,NA,9/26/22,2015,2022,NA,NA,NA
ALLE_JH229_37,NA,JH229,ALLE,y,n,31,7/4/22,0.53,26,13.9,,8/29/22,0.424,0.517,0.704,72,94,142,63.24,3.04,8/27/22,0.27,8/31/22,0.088815789,3.54,2.51,,NA,NA,NA,,NA,NA,NA,NA,NA
ALLE_PLR2_002_01,NA,PLR2_002,ALLE,y,n,14,5/2/22,0.3,26,7.8,,6/10/22,0.426,0.513,0.698,74,96,128,32.95,1.41,6/24/22,0.15,6/29/22,0.106382979,3.59,2.36,6/27/22,2778,2832,61.7,7/25/22,2017,2023,31.3,39.31,39.95
ALLE_PLR2_002_02,NA,PLR2_002,ALLE,y,n,14,5/9/22,0.25,26,6.5,,6/17/22,0.46,0.54,0.718,82,116,162,41.97,1.83,6/23/22,0.24,6/27/22,0.131147541,3.53,2.45,7/4/22,2665,2850,72.3,7/29/22,2017,2022,27.6,41.22,40.77
ALLE_PLR2_002_03,NA,PLR2_002,ALLE,y,n,14,5/9/22,0.22,26,5.8,,6/17/22,0.424,0.498,0.634,58,84,182,42.27,1.79,6/23/22,0.19,6/27/22,0.106145251,3.71,2.58,7/4/22,4004,3698,45.5,8/12/22,1995,2003,25.5,40.09,39.83
ALLE_PLR2_002_04,NA,PLR2_002,ALLE,y,n,14,,#VALUE!,NA,NA,,6/17/22,0.42,0.513,0.763,62,86,190,79.46,3.9,6/23/22,0.43,6/27/22,0.11025641,3.83,2.83,,NA,NA,NA,,NA,NA,NA,41.45,41.15
ALLE_PLR2_002_05,NA,PLR2_002,ALLE,y,n,14,5/9/22,0.27,26,7,,6/17/22,0.429,0.489,0.727,86,104,156,48.33,2.18,6/23/22,0.25,6/27/22,0.114678899,3.71,2.21,7/4/22,2742,2678,62,7/25/22,2013,2022,41.2,40.16,39.84
ALLE_PLR2_002_06,NA,PLR2_002,ALLE,y,n,14,5/9/22,0.16,26,4.2,,6/17/22,0.429,0.485,0.633,74,116,128,50.51,2.41,6/23/22,0.3,6/27/22,0.124481328,3.53,2.36,7/4/22,3434,3143,65.9,7/29/22,2021,2011,4.7,41.15,40.65
ALLE_PLR2_002_07,NA,PLR2_002,ALLE,y,n,16,5/9/22,0.28,26,7.3,,6/17/22,0.413,0.51,0.621,82,98,156,57.81,2.85,6/23/22,0.29,6/27/22,0.101754386,3.84,2.37,7/4/22,3445,3284,53.7,8/5/22,2009,2006,34.7,40.11,39.99
ALLE_PLR2_002_08,NA,PLR2_002,ALLE,y,n,16,5/9/22,0.29,26,7.5,,6/17/22,0.449,0.516,0.736,82,124,204,48.17,2.19,6/23/22,0.23,6/27/22,0.105022831,2.87,2.5,7/4/22,2999,2649,63.2,7/29/22,1992,1994,46.1,41.29,41.65
ALLE_PLR2_002_09,NA,PLR2_002,ALLE,y,n,16,5/23/22,0.36,26,9.3,,7/8/22,0.417,0.492,0.656,74,112,154,28.36,1.21,7/16/22,0.11,7/21/22,0.090909091,3.26,2.37,7/18/22,2723,2549,48.7,8/12/22,2018,2019,23.7,36.48,36.11
ALLE_PLR2_002_10,NA,PLR2_002,ALLE,y,n,16,5/16/22,0.18,26,4.6,,6/29/22,0.423,0.519,0.648,52,104,153,27.87,1.24,6/11/22,0.19,7/15/22,0.153225806,NA,2.45,7/11/22,2453,2457,55.9,8/1/22,2027,2018,37.2,NA,39.43
ALLE_PLR2_002_11,NA,PLR2_002,ALLE,y,n,16,5/9/22,0.38,26,9.8,,6/17/22,0.432,0.509,0.673,64,110,170,38.45,1.68,6/23/22,0.2,6/27/22,0.119047619,3.6,2.24,7/4/22,2816,2807,63.8,8/1/22,1999,2000,33.2,39.4,39.14
ALLE_PLR2_002_13,NA,PLR2_002,ALLE,y,n,16,5/16/22,0.34,26,8.8,,6/29/22,0.426,0.498,0.719,86,126,208,63.1,3.04,6/11/22,0.31,7/15/22,0.101973684,3.07,2.19,7/11/22,2551,2737,64.1,8/1/22,2060,2023,33,36.79,37.11
ALLE_PLR2_002_14,NA,PLR2_002,ALLE,y,n,16,5/16/22,0.29,26,7.5,,6/29/22,0.502,0.583,0.745,80,136,154,63.87,3.33,6/11/22,0.34,7/15/22,0.102102102,3.31,2.16,7/11/22,2618,2564,65.5,8/1/22,2022,2049,33.1,38.67,38.7
ALLE_PLR2_002_18,NA,PLR2_002,ALLE,y,n,47,6/27/22,0.45,26,11.8,,8/19/22,0.413,0.494,0.641,68,110,156,35.19,1.56,8/17/22,0.14,8/22/22,0.08974359,2.96,1.74,8/22/22,2675,2630,55.5,9/16/22,2015,2023,24.2,37.49,36.54
165_26B_23,NA,165_26,F3,,,NA,,,NA,NA,,4/1/22,0.434,0.491,0.643,64,82,110,32.82,1.19,4/5/22,0.11,4/8/22,0.092436975,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,NA
165_26B_77,NA,165_26,F3,,,NA,,,NA,NA,,5/9/22,0.436,0.498,0.604,102,94,164,38.98,1.7,5/19/22,0.26,5/12/22,0.152941176,NA,NA,,NA,NA,NA,,NA,NA,NA,NA,NA
165_009_144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.85,38.24
165_009_145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.783,37.681
165_009_177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.51,37.037
165_009_178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.893,36.23
165_009_199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.78
165_009_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04,37.01
165_009_54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.45,37.01
165_009_56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.25,38.44
165_009_74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.37,40.14
165_009_81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.85,37.55
165_009_84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.44,35.86
165_009_86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.59,34.87
165_009_91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,36.84
165_009_92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.55,37.01
165_009_97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.97,38.15
165_009B_05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.29,36.61
165_009B_113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.06,37.53
165_009B_121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.359,37.32
165_009B_123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.733,48.11
165_009B_125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.38,38.73
165_009B_130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.653,NA
165_009B_132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.767,NA
165_009B_14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.174,39.39
165_009B_142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.488,37.494
165_009B_149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.156,44.81
165_009B_170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,38.65
165_009B_180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.58,36.02
165_009B_187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.09,37.43
165_009B_209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.19,38.867
165_009B_218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.834,37.837
165_009B_219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.177,36.267
165_009B_29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,40.05
165_009B_39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.561,37.06
165_009B_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.03,35.72
165_009B_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.88,38.07
165_009B_52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.09,NA
165_009B_62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.15,36.72
165_009B_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.81,37.78
165_009B_71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3,37.07
165_16_04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.66,38.28
165_16_05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,38.17
165_16_13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.49,38.86
165_16_31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.95,40.41
165_16_39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.94,40.06
165_16_57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.65
165_16C_53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.488,39.16
165_16C_57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.94,NA
165_16C_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.21,39.8
165_19_05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.637,NA
165_19_08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.977,37.038
165_19_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.38,35.91
165_19_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.189,NA
165_19_212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.192,NA
165_19_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.558,37.303
165_25_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.92,37.48
165_25_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.17,39.5
165_25_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.68,38.06
165_25_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.77,39.46
165_25B_38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.45,34.17
165_25B_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1,34.18
165_25B_56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.432,NA
165_26_03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18,37.28
165_26_104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.93,39.28
165_26_36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.48,38.85
165_26_37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,40.23
165_26_43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.45,39.79
165_26_53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.52,37.83
165_26_54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.54,35.81
165_26_57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.68,40.42
165_26_71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.54,40.25
165_26B_101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.49,39.96
165_26B_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.13,37.15
165_26b_191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.11,NA
165_26B_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.49,38.2
165_26b_212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.86
165_26B_220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.96,37.62
165_26B_231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.85,NA
165_26B_233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.556,35.681
165_26B_235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.748,31.804
165_26B_42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.509,NA
165_26B_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.63,39.26
165_26B_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.37,41.35
165_26B_62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.38,38.5
165_26B_64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.77,37.23
165_26B_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.61,40.55
165_26B_68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,38.87
165_26C_120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,41.04
165_26C_128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.75,38.24
165_26D_123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.62,39.62
